"timesheet_id","employee_id","date","checkin","checkout"
24819901,40,2019-10-09,"07:52:00","17:10:00"
24819902,40,2019-10-10,"07:34:57","17:04:32"
24819903,40,2019-10-11,"07:35:45","17:44:13"
24819906,40,2019-10-14,"07:53:25","18:03:08"
24819907,40,2019-10-15,"08:02:55","17:04:01"
24819908,40,2019-10-16,"07:54:22","17:19:09"
24819909,40,2019-10-17,"07:56:46","17:07:51"
24819910,40,2019-10-18,"08:07:14","17:19:04"
24819913,40,2019-10-21,"07:41:12","17:03:22"
24819914,40,2019-10-22,"07:27:31","17:12:35"
24819915,40,2019-10-23,"08:09:32","17:35:07"
24819916,40,2019-10-24,"07:22:16","17:06:21"
24819917,40,2019-10-25,"07:49:40","17:03:18"
24819920,40,2019-10-28,"08:15:26","17:04:49"
24819921,40,2019-10-29,"07:58:26","19:03:21"
24819922,40,2019-10-30,"08:00:00","17:06:00"
24819923,40,2019-10-31,"07:53:26","17:42:20"
24819929,41,2019-09-27,"07:33:01",
24819930,41,2019-09-28,,"07:45:46"
24819931,41,2019-09-29,"07:33:30",
24819932,41,2019-09-30,,"07:49:16"
24819933,41,2019-10-01,"07:27:42",
24819934,41,2019-10-02,,"07:52:44"
24819935,41,2019-10-03,"07:41:47",
24819936,41,2019-10-04,,"07:52:37"
24819937,41,2019-10-05,"07:37:49",
24819938,41,2019-10-06,,"07:49:16"
24819939,41,2019-10-07,"07:32:01",
24819940,41,2019-10-08,,"07:49:41"
24819941,41,2019-10-09,"07:27:57",
24819942,41,2019-10-10,,"07:50:27"
24819943,41,2019-10-11,"07:33:17",
24819944,41,2019-10-12,,"07:54:52"
24819945,41,2019-10-13,"07:32:43",
24819946,41,2019-10-14,,"07:53:53"
24819947,41,2019-10-15,"07:42:35",
24819948,41,2019-10-16,,"07:56:43"
24819949,41,2019-10-17,"07:30:38",
24819950,41,2019-10-18,,"07:54:29"
24819951,41,2019-10-19,"07:35:18",
24819952,41,2019-10-20,,"07:44:29"
24819953,41,2019-10-21,"07:32:34",
24819954,41,2019-10-22,,"07:50:14"
24819955,41,2019-10-23,"07:37:46",
24819956,41,2019-10-24,,"07:52:51"
24819957,41,2019-10-25,"07:35:58",
24819958,41,2019-10-26,,"07:51:31"
24819959,41,2019-10-27,"07:36:20",
24819960,41,2019-10-28,,"07:52:26"
24819961,41,2019-10-29,"07:38:26",
24819962,41,2019-10-30,,"07:57:05"
24819963,41,2019-10-31,"07:36:03",
24819968,42,2019-09-25,,"15:56:03"
24819969,42,2019-09-26,"07:47:15","15:32:05"
24819970,42,2019-09-27,"13:39:26","21:17:11"
24819972,42,2019-09-29,"09:47:48","18:26:00"
24819973,42,2019-09-30,"13:50:41","21:14:51"
24819974,42,2019-10-01,"13:46:42","21:10:32"
24819975,42,2019-10-02,"13:52:57","21:10:49"
24819976,42,2019-10-03,"13:52:36","21:24:10"
24819978,42,2019-10-05,"14:02:39","21:08:44"
24819979,42,2019-10-06,"09:59:07","18:29:39"
24819980,42,2019-10-07,"07:49:05","15:31:35"
24819981,42,2019-10-08,"07:50:18","15:32:36"
24819982,42,2019-10-09,"07:49:14","15:46:46"
24819983,42,2019-10-10,"07:51:11","15:29:38"
24819984,42,2019-10-11,"08:02:53","16:04:30"
24819985,42,2019-10-12,,"21:12:21"
24819987,42,2019-10-14,"13:51:32","21:17:40"
24819988,42,2019-10-15,"13:50:32","21:16:08"
24819989,42,2019-10-16,"14:04:52","21:05:26"
24819990,42,2019-10-17,"13:50:45","21:07:26"
24819992,42,2019-10-19,"14:03:24","21:05:55"
24819993,42,2019-10-20,"10:00:14","21:12:03"
24819994,42,2019-10-21,"08:04:29","15:32:32"
24819995,42,2019-10-22,"07:57:09","15:56:20"
24819996,42,2019-10-23,"07:51:22","15:34:51"
24819997,42,2019-10-24,"07:51:30","15:16:27"
24819999,42,2019-10-26,"13:56:12","21:10:44"
24820000,42,2019-10-27,"09:43:59","19:16:39"
24820001,42,2019-10-28,"10:00:00","05:00:00"
24820002,42,2019-10-29,"10:00:00","17:00:00"
24820003,42,2019-10-30,"10:00:00","17:00:00"
24820004,42,2019-10-31,"13:54:38","21:16:20"
24820006,43,2019-09-26,"05:59:31",
24820007,43,2019-09-27,,"07:46:39"
24820008,43,2019-09-28,"05:57:31",
24820009,43,2019-09-29,,"07:47:14"
24820010,43,2019-09-30,"05:52:39",
24820011,43,2019-10-01,,"07:44:30"
24820012,43,2019-10-02,"05:57:13",
24820013,43,2019-10-03,,"07:48:14"
24820014,43,2019-10-04,"06:02:39",
24820015,43,2019-10-05,,"07:46:00"
24820016,43,2019-10-06,"06:45:08",
24820017,43,2019-10-07,,"07:47:43"
24820018,43,2019-10-08,"06:06:23",
24820019,43,2019-10-09,,"07:42:05"
24820020,43,2019-10-10,"05:56:01",
24820021,43,2019-10-11,,"07:45:39"
24820022,43,2019-10-12,"06:07:08",
24820023,43,2019-10-13,,"07:46:21"
24820024,43,2019-10-14,"05:46:34",
24820025,43,2019-10-15,,"07:47:19"
24820026,43,2019-10-16,"06:06:43",
24820027,43,2019-10-17,,"07:48:59"
24820028,43,2019-10-18,"06:04:44",
24820029,43,2019-10-19,,"07:47:08"
24820030,43,2019-10-20,"06:30:36",
24820031,43,2019-10-21,,"07:46:51"
24820032,43,2019-10-22,"05:52:45",
24820033,43,2019-10-23,,"07:46:50"
24820034,43,2019-10-24,"05:57:51",
24820035,43,2019-10-25,,"07:52:47"
24820036,43,2019-10-26,"06:17:46",
24820037,43,2019-10-27,,"07:57:38"
24820038,43,2019-10-28,"06:11:20",
24820039,43,2019-10-29,,"07:55:25"
24820040,43,2019-10-30,"05:46:05",
24820041,43,2019-10-31,,"07:49:54"
24820046,44,2019-09-26,"07:39:00","15:00:00"
24820047,44,2019-09-27,"08:00:00","15:00:00"
24820048,44,2019-09-28,"07:46:00","15:00:00"
24820050,44,2019-09-30,"13:03:47","21:15:15"
24820051,44,2019-10-01,"13:19:55","21:09:43"
24820052,44,2019-10-02,"14:02:45","21:10:01"
24820053,44,2019-10-03,"12:57:19","21:24:33"
24820054,44,2019-10-04,"13:28:13","21:12:01"
24820055,44,2019-10-05,"13:29:19","21:06:04"
24820057,44,2019-10-07,"07:27:38","18:10:30"
24820058,44,2019-10-08,"07:30:30","15:42:46"
24820059,44,2019-10-09,"07:42:55","18:24:57"
24820060,44,2019-10-10,"07:49:35","15:04:06"
24820061,44,2019-10-11,"07:40:58","16:05:43"
24820063,44,2019-10-13,"09:34:51","18:54:21"
24820064,44,2019-10-14,"13:40:00","21:00:00"
24820065,44,2019-10-15,"13:54:00","21:00:00"
24820066,44,2019-10-16,"14:00:00","21:00:00"
24820067,44,2019-10-17,"14:00:00","21:00:00"
24820068,44,2019-10-18,"14:00:00","21:00:00"
24820069,44,2019-10-19,"14:00:00","21:00:00"
24820071,44,2019-10-21,"07:34:17","15:25:06"
24820072,44,2019-10-22,"07:40:35","15:57:05"
24820073,44,2019-10-23,"07:43:48","15:08:21"
24820074,44,2019-10-24,"07:51:25","15:17:07"
24820075,44,2019-10-25,"07:47:45","15:12:05"
24820077,44,2019-10-27,"09:21:00","21:10:00"
24820078,44,2019-10-28,"10:00:00","17:00:00"
24820079,44,2019-10-29,"10:00:00","17:00:00"
24820080,44,2019-10-30,"10:00:00","17:00:00"
24820081,44,2019-10-31,"13:34:03","21:15:48"
24820087,45,2019-09-26,"14:00:10","21:10:33"
24820088,45,2019-09-27,"13:37:27","21:14:59"
24820089,45,2019-09-28,"09:51:46","18:16:31"
24820091,45,2019-09-30,"07:26:56","16:05:02"
24820092,45,2019-10-01,"07:40:51","15:38:06"
24820093,45,2019-10-02,"07:33:12",
24820094,45,2019-10-03,"07:43:25","16:08:47"
24820095,45,2019-10-04,"07:30:08","15:52:27"
24820097,45,2019-10-06,"09:32:39","19:01:38"
24820098,45,2019-10-07,"07:43:51","15:32:00"
24820099,45,2019-10-08,"07:35:43","15:11:56"
24820100,45,2019-10-09,"07:13:16","15:13:46"
24820101,45,2019-10-10,"07:34:45","15:03:53"
24820102,45,2019-10-11,"07:24:22","15:07:22"
24820103,45,2019-10-12,"07:33:02","15:53:59"
24820105,45,2019-10-14,"07:44:25","16:43:23"
24820106,45,2019-10-15,"07:30:24","15:18:23"
24820107,45,2019-10-16,"07:44:55","15:20:30"
24820108,45,2019-10-17,"07:27:06","15:18:40"
24820109,45,2019-10-18,"07:24:50","15:18:24"
24820111,45,2019-10-20,"09:54:48","17:02:47"
24820112,45,2019-10-21,"13:48:51","21:07:29"
24820113,45,2019-10-22,"13:41:05","21:15:38"
24820114,45,2019-10-23,"13:47:50","21:04:29"
24820115,45,2019-10-24,"13:50:54",
24820116,45,2019-10-25,"13:40:00","21:10:14"
24820117,45,2019-10-26,"13:51:13","21:11:12"
24820119,45,2019-10-28,"06:15:32","15:08:35"
24820120,45,2019-10-29,"07:36:58",
24820121,45,2019-10-30,"07:37:33","15:08:40"
24820122,45,2019-10-31,"07:41:29","15:31:13"
24820132,46,2019-09-30,,"15:03:24"
24820133,46,2019-10-01,"07:27:33","15:26:42"
24820134,46,2019-10-02,"07:35:31","15:41:21"
24820135,46,2019-10-03,"07:30:05","15:28:07"
24820136,46,2019-10-04,"07:24:42","15:27:56"
24820137,46,2019-10-05,"07:33:36","15:03:03"
24820139,46,2019-10-07,"13:57:01","21:07:26"
24820140,46,2019-10-08,"13:44:18",
24820142,46,2019-10-09,"13:54:04","21:02:36"
24820143,46,2019-10-10,"13:50:59","21:12:38"
24820144,46,2019-10-11,"13:57:19","21:06:48"
24820146,46,2019-10-13,"09:51:21","21:03:11"
24820147,46,2019-10-14,"13:50:35","21:12:03"
24820148,46,2019-10-15,"13:50:10","21:17:08"
24820149,46,2019-10-16,"13:32:22","21:04:00"
24820150,46,2019-10-17,"13:50:10","21:07:12"
24820151,46,2019-10-18,"13:43:36","21:06:06"
24820152,46,2019-10-19,"14:01:48","21:05:02"
24820154,46,2019-10-21,"07:30:00","15:15:00"
24820155,46,2019-10-22,"07:40:00","15:10:00"
24820156,46,2019-10-23,"07:45:00","15:30:00"
24820157,46,2019-10-24,"07:40:00","15:30:00"
24820158,46,2019-10-25,"07:50:00","15:10:00"
24820159,46,2019-10-26,"07:30:00","15:05:00"
24820161,46,2019-10-28,"13:55:09","21:30:30"
24820162,46,2019-10-29,"13:52:43","21:04:32"
24820163,46,2019-10-30,"13:47:06","21:05:03"
24820164,46,2019-10-31,"13:53:15","21:15:59"
24820169,47,2019-09-26,"13:48:35","21:10:50"
24820170,47,2019-09-27,"09:48:02","18:45:34"
24820171,47,2019-09-28,"13:24:52","21:07:55"
24820173,47,2019-09-30,"13:33:07","21:14:10"
24820174,47,2019-10-01,"13:35:29","21:10:22"
24820175,47,2019-10-02,"13:31:43","21:09:29"
24820176,47,2019-10-03,"13:30:59","21:18:58"
24820177,47,2019-10-04,"13:36:35","21:11:49"
24820179,47,2019-10-06,"09:34:54","21:11:51"
24820180,47,2019-10-07,"07:33:00","15:00:00"
24820181,47,2019-10-08,"07:40:00","15:00:00"
24820182,47,2019-10-09,"07:26:00","15:00:00"
24820183,47,2019-10-10,"07:36:00","15:00:00"
24820184,47,2019-10-11,"07:25:00","15:00:00"
24820189,47,2019-10-16,"13:41:13","21:04:33"
24820190,47,2019-10-17,"13:40:22","21:06:58"
24820191,47,2019-10-18,"13:42:21","21:06:18"
24820193,47,2019-10-20,"13:43:11","21:13:29"
24820194,47,2019-10-21,"07:19:35","15:24:46"
24820195,47,2019-10-22,"07:30:53","15:49:47"
24820196,47,2019-10-23,"07:30:14","15:08:01"
24820197,47,2019-10-24,"07:35:02","15:16:04"
24820198,47,2019-10-25,"07:29:25","15:12:04"
24820199,47,2019-10-26,"07:37:41","15:16:07"
24820201,47,2019-10-28,"13:06:00","21:00:00"
24820202,47,2019-10-29,"13:27:00","21:00:00"
24820203,47,2019-10-30,"13:42:00","21:00:00"
24820216,48,2019-10-02,,"18:01:50"
24820217,48,2019-10-03,"08:14:28","17:33:23"
24820218,48,2019-10-04,"08:08:59","17:03:58"
24820221,48,2019-10-07,"08:05:12","17:56:52"
24820224,48,2019-10-10,"08:11:20","17:04:28"
24820225,48,2019-10-11,"08:04:51","17:07:11"
24820228,48,2019-10-14,"08:15:39","17:08:53"
24820229,48,2019-10-15,,"18:06:36"
24820230,48,2019-10-16,"08:22:49","17:23:39"
24820231,48,2019-10-17,"08:11:33","17:14:22"
24820232,48,2019-10-18,"08:07:19",
24820235,48,2019-10-21,"08:30:00","17:00:00"
24820236,48,2019-10-22,"08:18:34","17:18:04"
24820237,48,2019-10-23,"08:10:41","18:22:40"
24820238,48,2019-10-24,"08:03:54","17:10:22"
24820239,48,2019-10-25,,"17:06:14"
24820242,48,2019-10-28,"07:47:58","17:04:45"
24820243,48,2019-10-29,"07:59:44","19:13:00"
24820244,48,2019-10-30,"07:56:35","17:28:54"
24820245,48,2019-10-31,"08:07:13","17:04:12"
24820249,49,2019-09-26,"07:44:00","15:11:23"
24820251,49,2019-09-28,"07:25:10","15:02:43"
24820252,49,2019-09-29,"09:58:30","18:22:40"
24820253,49,2019-09-30,"13:40:00","21:35:00"
24820254,49,2019-10-01,"13:40:00","21:40:00"
24820255,49,2019-10-02,"13:35:00","21:05:00"
24820256,49,2019-10-03,"13:40:00","21:10:00"
24820257,49,2019-10-04,"13:45:00","21:05:00"
24820258,49,2019-10-05,"13:45:00","21:05:00"
24820260,49,2019-10-07,"13:46:40","21:08:41"
24820261,49,2019-10-08,"13:42:40","21:04:37"
24820262,49,2019-10-09,"13:54:31","21:03:19"
24820263,49,2019-10-10,"13:49:24","21:09:54"
24820264,49,2019-10-11,"13:56:35","21:07:21"
24820265,49,2019-10-12,"13:47:52","21:13:01"
24820267,49,2019-10-14,"07:11:28","18:21:24"
24820268,49,2019-10-15,"07:25:09","16:00:05"
24820269,49,2019-10-16,"07:47:28","17:26:01"
24820270,49,2019-10-17,"07:42:46","15:46:04"
24820271,49,2019-10-18,"07:51:49","16:08:58"
24820272,49,2019-10-19,"07:32:08","15:22:12"
24820274,49,2019-10-21,"13:37:02","21:07:08"
24820275,49,2019-10-22,"13:41:41","21:15:53"
24820276,49,2019-10-23,"13:58:10","21:03:33"
24820277,49,2019-10-24,"13:49:34","21:03:49"
24820278,49,2019-10-25,"13:28:03","21:15:04"
24820280,49,2019-10-27,"10:04:33","19:20:45"
24820281,49,2019-10-28,"07:28:53","16:19:38"
24820282,49,2019-10-29,"09:20:00","17:55:00"
24820283,49,2019-10-30,"09:50:26","18:45:06"
24820284,49,2019-10-31,"07:48:43","16:28:14"
24820290,50,2019-09-26,"07:45:02",
24820291,50,2019-09-27,"07:40:30","17:05:36"
24820292,50,2019-09-28,"07:11:48","17:02:24"
24820294,50,2019-09-30,"07:41:47","17:05:20"
24820295,50,2019-10-01,"07:31:22","17:06:12"
24820296,50,2019-10-02,"07:41:05","17:07:55"
24820297,50,2019-10-03,"07:40:36","17:08:12"
24820298,50,2019-10-04,"07:45:03","17:08:06"
24820301,50,2019-10-07,"07:12:49","17:00:34"
24820302,50,2019-10-08,"07:49:35","17:04:01"
24820303,50,2019-10-09,"07:10:04","17:04:05"
24820304,50,2019-10-10,"07:48:52","17:09:24"
24820305,50,2019-10-11,"07:48:25","17:36:21"
24820306,50,2019-10-12,"07:33:40","17:02:08"
24820308,50,2019-10-14,"07:22:06","17:27:45"
24820309,50,2019-10-15,"07:46:40","17:06:12"
24820310,50,2019-10-16,"07:26:14","17:18:47"
24820311,50,2019-10-17,"07:50:43","17:05:00"
24820312,50,2019-10-18,"07:30:51","17:10:54"
24820313,50,2019-10-19,"08:02:49","17:05:22"
24820315,50,2019-10-21,"07:08:07","17:04:12"
24820316,50,2019-10-22,"07:15:26","17:02:34"
24820317,50,2019-10-23,"07:08:59","17:29:38"
24820318,50,2019-10-24,"07:44:24","17:08:39"
24820319,50,2019-10-25,"07:51:59","17:12:51"
24820320,50,2019-10-26,"07:57:25","17:10:31"
24820322,50,2019-10-28,"07:12:49","17:03:01"
24820323,50,2019-10-29,"07:45:03","17:03:07"
24820324,50,2019-10-30,"07:49:35","17:05:22"
24820325,50,2019-10-31,"07:23:13","17:09:46"
24820327,54,2019-09-25,,"21:11:34"
24820328,54,2019-09-26,"13:42:28","21:15:02"
24820330,54,2019-09-28,"14:03:59","21:13:08"
24820331,54,2019-09-29,"13:56:57","21:17:09"
24820332,54,2019-09-30,"07:51:49","15:24:23"
24820333,54,2019-10-01,"08:02:58","15:18:20"
24820334,54,2019-10-02,"07:55:41","15:12:14"
24820335,54,2019-10-03,"07:51:24","15:16:54"
24820336,54,2019-10-04,"14:05:18","21:15:21"
24820338,54,2019-10-06,"09:33:16","21:21:55"
24820339,54,2019-10-07,"13:23:56","21:22:16"
24820340,54,2019-10-08,"12:47:40","21:12:36"
24820341,54,2019-10-09,"13:30:21","21:08:45"
24820342,54,2019-10-10,"13:39:14","21:13:39"
24820343,54,2019-10-11,"13:49:53","21:24:14"
24820345,54,2019-10-13,"09:48:23","21:16:08"
24820346,54,2019-10-14,"07:46:56","17:07:54"
24820347,54,2019-10-15,"07:30:32","15:21:47"
24820348,54,2019-10-16,"07:37:13","15:27:50"
24820349,54,2019-10-17,"07:41:26","15:24:24"
24820350,54,2019-10-18,"13:40:17","21:09:36"
24820351,54,2019-10-19,"13:54:12","21:05:37"
24820353,54,2019-10-21,"13:45:36","21:22:43"
24820354,54,2019-10-22,"13:45:00","21:45:43"
24820355,54,2019-10-23,"13:55:25","21:10:51"
24820356,54,2019-10-24,"13:42:05","21:16:09"
24820357,54,2019-10-25,"13:56:32","21:25:07"
24820359,54,2019-10-27,"09:48:27","21:05:37"
24820360,54,2019-10-28,"13:41:28","21:16:54"
24820361,54,2019-10-29,"13:46:11","21:04:52"
24820362,54,2019-10-30,"13:52:47","21:09:42"
24820363,54,2019-10-31,"07:47:56","15:41:07"
24820965,71,2019-09-26,"08:54:50","19:21:49"
24820966,71,2019-09-27,"08:39:15","18:50:51"
24820969,71,2019-09-30,"09:05:38","18:42:56"
24820970,71,2019-10-01,"08:54:05","19:19:23"
24820971,71,2019-10-02,"09:05:17","19:08:01"
24820972,71,2019-10-03,"09:09:07","18:16:08"
24820973,71,2019-10-04,"09:03:28","18:52:03"
24820976,71,2019-10-07,"09:05:02","18:27:44"
24820977,71,2019-10-08,"09:00:37","18:52:20"
24820978,71,2019-10-09,"07:47:44","18:07:48"
24820979,71,2019-10-10,"08:58:47","18:11:08"
24820980,71,2019-10-11,"09:01:16","18:53:45"
24820983,71,2019-10-14,"06:03:33","18:47:01"
24820984,71,2019-10-15,"09:04:38","18:32:08"
24820985,71,2019-10-16,"08:58:49","19:44:03"
24820986,71,2019-10-17,"08:48:44","20:47:08"
24820987,71,2019-10-18,"11:14:48","18:03:00"
24820990,71,2019-10-21,"09:00:34","18:27:08"
24820991,71,2019-10-22,"08:22:13","18:12:08"
24820992,71,2019-10-23,"08:56:23","18:08:16"
24820993,71,2019-10-24,"09:01:33","18:10:44"
24820994,71,2019-10-25,"08:58:50","18:52:21"
24820997,71,2019-10-28,"08:31:21","18:27:48"
24820998,71,2019-10-29,"09:01:09","18:02:02"
24820999,71,2019-10-30,"08:53:40","18:05:44"
24821000,71,2019-10-31,"09:13:55","18:28:11"
24821048,73,2019-09-27,"14:56:32","22:03:40"
24821049,73,2019-09-28,"14:59:27","22:00:54"
24821050,73,2019-09-29,"07:52:02","15:15:22"
24821051,73,2019-09-30,"07:54:43","15:22:25"
24821052,73,2019-10-01,"07:55:49","16:15:53"
24821053,73,2019-10-02,"07:55:15","15:08:15"
24821055,73,2019-10-04,"07:45:45","15:30:31"
24821056,73,2019-10-05,"07:58:33","16:02:00"
24821057,73,2019-10-06,"07:57:00","15:13:13"
24821058,73,2019-10-07,"07:52:39","15:12:29"
24821059,73,2019-10-08,"14:55:42","22:00:53"
24821060,73,2019-10-09,"14:56:31","22:00:37"
24821061,73,2019-10-10,"14:46:11","22:04:01"
24821063,73,2019-10-12,"14:55:16","22:00:35"
24821064,73,2019-10-13,"13:01:30","22:01:05"
24821065,73,2019-10-14,"14:55:30","22:01:08"
24821066,73,2019-10-15,"15:03:22","22:00:57"
24821067,73,2019-10-16,"07:53:54","15:07:12"
24821068,73,2019-10-17,"07:57:23","15:06:05"
24821070,73,2019-10-19,"15:04:59","22:01:12"
24821071,73,2019-10-20,"14:52:30","22:00:46"
24821072,73,2019-10-21,"14:59:01","22:00:36"
24821073,73,2019-10-22,"07:54:43","15:27:27"
24821074,73,2019-10-23,"07:54:12","15:07:06"
24821075,73,2019-10-24,"08:01:24","15:09:13"
24821076,73,2019-10-25,"07:54:52","15:03:34"
24821077,73,2019-10-26,"08:01:34","15:18:37"
24821079,73,2019-10-28,"14:59:43","22:01:02"
24821080,73,2019-10-29,"14:59:47","22:00:45"
24821081,73,2019-10-30,"14:58:55","22:00:42"
24821082,73,2019-10-31,"07:59:18","15:22:06"
24821088,74,2019-09-26,"11:50:32","15:46:41"
24821089,74,2019-09-27,"07:45:11","15:17:29"
24821091,74,2019-09-29,"13:15:35","22:00:25"
24821092,74,2019-09-30,"14:51:01","22:00:26"
24821093,74,2019-10-01,"14:55:22","22:01:13"
24821094,74,2019-10-02,"14:54:03","22:00:20"
24821095,74,2019-10-03,"15:02:53","22:00:17"
24821096,74,2019-10-04,"15:02:32","22:01:18"
24821098,74,2019-10-06,"15:05:13","22:01:25"
24821099,74,2019-10-07,"14:53:43","22:00:53"
24821100,74,2019-10-08,"07:57:23","15:23:21"
24821101,74,2019-10-09,"08:00:36","15:20:44"
24821102,74,2019-10-10,"07:55:27","15:40:33"
24821103,74,2019-10-11,"07:53:12","15:05:50"
24821105,74,2019-10-13,"07:47:59","15:16:17"
24821106,74,2019-10-14,"07:49:35","17:06:38"
24821107,74,2019-10-15,"07:57:38","15:44:45"
24821108,74,2019-10-16,"14:54:22","22:01:16"
24821109,74,2019-10-17,"11:00:00","22:00:00"
24821110,74,2019-10-18,"08:00:44","15:08:06"
24821112,74,2019-10-20,"07:53:28","15:16:03"
24821113,74,2019-10-21,"07:55:01","15:08:23"
24821114,74,2019-10-22,"07:53:31","15:11:50"
24821115,74,2019-10-23,"07:54:41","17:18:24"
24821116,74,2019-10-24,"08:02:50","15:06:53"
24821117,74,2019-10-25,"14:46:03","22:01:12"
24821119,74,2019-10-27,"15:31:34","22:07:42"
24821120,74,2019-10-28,"07:57:06","15:35:55"
24821122,74,2019-10-29,"07:57:53","15:05:00"
24821123,74,2019-10-30,"08:00:58","15:32:56"
24821124,74,2019-10-31,"14:56:47","22:01:51"
24821129,75,2019-09-26,"14:41:11","22:03:11"
24821130,75,2019-09-27,"07:45:21","15:17:34"
24821131,75,2019-09-28,"08:45:49","15:27:19"
24821133,75,2019-09-30,"07:54:39","15:49:19"
24821134,75,2019-10-01,"07:53:00","15:01:25"
24821135,75,2019-10-02,"07:54:47","15:09:08"
24821136,75,2019-10-03,"07:50:26","16:37:34"
24821137,75,2019-10-04,"07:56:21","15:23:42"
24821138,75,2019-10-05,"07:58:02","16:03:21"
24821140,75,2019-10-07,"07:51:54","15:16:25"
24821141,75,2019-10-08,"07:58:13","15:18:00"
24821142,75,2019-10-09,"07:58:22","15:21:49"
24821144,75,2019-10-11,"14:58:54","22:01:00"
24821145,75,2019-10-12,"12:40:27","22:00:44"
24821146,75,2019-10-13,"15:35:28","22:00:19"
24821147,75,2019-10-14,"07:50:37","15:20:46"
24821149,75,2019-10-16,"07:51:48","15:06:46"
24821150,75,2019-10-17,"14:35:59","22:00:28"
24821151,75,2019-10-18,"14:47:50","22:00:31"
24821152,75,2019-10-19,"12:49:38","22:00:41"
24821153,75,2019-10-20,"14:52:55","22:00:44"
24821155,75,2019-10-22,"14:39:44","22:01:12"
24821156,75,2019-10-23,"14:37:08","22:01:17"
24821157,75,2019-10-24,"14:51:02","22:02:34"
24821158,75,2019-10-25,"14:46:16","22:01:41"
24821159,75,2019-10-26,"14:45:17","22:00:10"
24821160,75,2019-10-27,"07:54:51","17:47:29"
24821161,75,2019-10-28,"07:57:18","15:22:16"
24821162,75,2019-10-29,"07:57:21","15:00:34"
24821164,75,2019-10-31,"14:35:12","22:04:41"
24821171,76,2019-09-27,"14:51:05","22:03:19"
24821172,76,2019-09-28,"14:58:28","22:01:20"
24821173,76,2019-09-29,"15:06:17","22:00:42"
24821174,76,2019-09-30,"14:41:25","22:00:52"
24821175,76,2019-10-01,"14:56:24","22:00:40"
24821176,76,2019-10-02,"14:54:17","22:00:14"
24821177,76,2019-10-03,"14:56:20","22:00:13"
24821179,76,2019-10-05,"15:41:27","22:02:43"
24821180,76,2019-10-06,"12:41:45","22:01:58"
24821181,76,2019-10-07,"15:45:59","22:00:02"
24821182,76,2019-10-08,"14:33:56","22:00:43"
24821183,76,2019-10-09,"15:00:00","22:00:33"
24821184,76,2019-10-10,"14:45:47","22:03:27"
24821185,76,2019-10-11,"14:52:51","22:00:35"
24821186,76,2019-10-12,"08:05:03","15:16:08"
24821188,76,2019-10-14,"14:48:03","22:01:29"
24821189,76,2019-10-15,"14:53:32","22:00:49"
24821190,76,2019-10-16,"14:47:47","22:01:35"
24821192,76,2019-10-18,"14:47:50","22:01:31"
24821193,76,2019-10-19,"07:57:37","15:11:30"
24821194,76,2019-10-20,"08:36:46","15:08:22"
24821195,76,2019-10-21,"14:57:46","22:00:31"
24821196,76,2019-10-22,"14:43:28","22:01:11"
24821197,76,2019-10-23,"12:34:11","22:00:58"
24821198,76,2019-10-24,"14:58:51","22:02:17"
24821200,76,2019-10-26,"15:13:27","22:00:06"
24821201,76,2019-10-27,"15:00:41","22:07:50"
24821202,76,2019-10-28,"14:53:49","22:00:35"
24821203,76,2019-10-29,"14:56:41","22:00:30"
24821204,76,2019-10-30,"14:59:16","22:02:53"
24821210,77,2019-09-25,"15:41:10","17:18:45"
24821212,77,2019-09-27,"07:43:19","15:42:49"
24821213,77,2019-09-28,"14:57:50","22:23:43"
24821214,77,2019-09-29,"15:01:03","22:43:48"
24821216,77,2019-10-01,"07:56:46","16:08:36"
